src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors,Created,Updated
spoc,260161144,?.02,EB,92.785389,-58.287688,9.111,0.018,1325.489489,-1.0,1.117211,-1.0,3.0,-1.0,2564.96447,-1.0,1,2018-08-30 14:17:54.383515+00:00,2018-08-30 20:24:59.933847+00:00
spoc,441355676,?.02,IS,309.63424,-29.938473,9.203,0.017,1332.692407,0.004181,9.470943,0.003515,7.366301,0.346634,6848.521159,577.1606,1,2018-08-30 14:18:17.242185+00:00,2018-08-30 20:24:50.722739+00:00
spoc,441355676,?.01,IS,309.63424,-29.938473,9.203,0.017,1331.957617,0.00138,6.713507,0.000969,4.760583,0.167011,3628.469481,291.36017,1,2018-08-30 14:18:17.227944+00:00,2018-08-30 20:24:45.518237+00:00
spoc,260161144,?.01,EB,92.785389,-58.287688,9.111,0.018,1325.332545,-1.0,1.117043,-1.0,2.0,-1.0,254077.542748,0.0,1,2018-08-30 14:17:54.369089+00:00,2018-08-30 20:24:27.836618+00:00
spoc,92348703,?.01,IS,313.515888,-30.235455,9.619,0.017,1330.484328,0.009378,13.328695,0.013215,13.245524,0.576706,2273.615754,235.25854,1,2018-08-30 14:17:29.101386+00:00,2018-08-30 20:23:31.183011+00:00
spoc,300511791,?.01,IS,112.159113,-68.236024,10.515,0.018,1326.738526,0.016256,24.537432,0.021253,20.967816,1.203668,809.073532,79.99712,1,2018-08-30 14:18:03.880761+00:00,2018-08-30 20:23:18.261394+00:00
spoc,269772516,?.05,IS,308.471864,-27.171461,8.648,0.021,1327.85194,1.021212,23.198445,1.43936,42.695689,43.106487,12326.045908,67082.34,1,2018-08-30 14:17:57.349325+00:00,2018-08-30 20:21:29.212049+00:00
spoc,269772516,?.04,IS,308.471864,-27.171461,8.648,0.021,1326.104073,-1.0,4.616665,-1.0,3.5,-1.0,107589.213579,-1.0,1,2018-08-30 14:17:57.334697+00:00,2018-08-30 20:21:22.973004+00:00
spoc,269772516,?.03,IS,308.471864,-27.171461,8.648,0.021,1326.171818,0.02435,4.419693,0.006495,0.464681,2.861537,525.982932,3984.3774,1,2018-08-30 14:17:57.320430+00:00,2018-08-30 20:21:19.254356+00:00
spoc,269772516,?.02,IS,308.471864,-27.171461,8.648,0.021,1326.165327,2.707613,21.337563,5.196399,0.561953,431.95645,48.100257,18401.436,1,2018-08-30 14:17:57.306223+00:00,2018-08-30 20:21:11.093808+00:00
spoc,269772516,?.01,IS,308.471864,-27.171461,8.648,0.021,1325.712873,0.057297,22.972336,0.125301,3.418233,5.414399,108326.712151,207758.62,1,2018-08-30 14:17:57.291841+00:00,2018-08-30 20:20:43.987781+00:00
spoc,441456157,?.02,V,311.969223,-31.533401,8.878,0.019,1325.44158,0.000503,0.228656,9e-06,0.996666,0.042254,791.160999,73.9183,1,2018-08-30 14:18:18.588836+00:00,2018-08-30 20:20:17.716856+00:00
spoc,441456157,?.01,V,311.969223,-31.533401,8.878,0.019,1325.326803,0.00186,0.228658,3.1e-05,1.184351,0.12909,392.124945,49.17365,1,2018-08-30 14:18:18.574529+00:00,2018-08-30 20:20:09.780925+00:00
spoc,140659980,?.02,EB,72.473312,-72.462636,8.941,0.019,1332.741574,0.000252,9.439674,0.000199,5.211116,0.018436,32837.745683,127.727066,1,2018-08-30 14:17:34.721087+00:00,2018-08-30 20:19:23.020996+00:00
spoc,207080123,?.01,IS,320.969625,-39.138235,10.879,0.018,1334.663122,0.003877,10.232043,0.005413,2.430786,0.26717,4882.790406,649.3937,1,2018-08-30 14:17:43.734440+00:00,2018-08-30 20:19:20.948750+00:00
spoc,140659980,?.01,EB,72.473312,-72.462636,8.941,0.019,1328.274774,0.000129,9.440268,0.000111,3.983877,0.124393,53063.233647,6152.135,1,2018-08-30 14:17:34.706412+00:00,2018-08-30 20:19:19.498571+00:00
spoc,231852097,?.03,V,27.17926,-65.768776,8.386,0.018,1325.453377,0.00041,0.219656,1e-05,0.459241,0.074523,279.288255,23.608019,1,2018-08-30 14:17:51.107622+00:00,2018-08-30 20:19:15.102484+00:00
spoc,231852097,?.02,V,27.17926,-65.768776,8.386,0.018,1325.308092,0.00046,0.219641,1.1e-05,0.433761,0.092138,263.662987,27.061777,1,2018-08-30 14:17:51.092995+00:00,2018-08-30 20:19:12.751608+00:00
spoc,231852097,?.01,V,27.17926,-65.768776,8.386,0.018,1325.379009,0.000585,0.219641,1.6e-05,0.426142,0.058299,202.20871,28.18358,1,2018-08-30 14:17:51.078246+00:00,2018-08-30 20:19:09.558917+00:00
spoc,147201138,?.02,EB,322.953203,-45.045109,10.914,0.018,1325.721561,0.002875,1.880784,0.000445,1.178218,0.348635,2680.770613,628.8904,1,2018-08-30 14:17:36.416042+00:00,2018-08-30 20:19:05.041140+00:00
spoc,147201138,?.01,EB,322.953203,-45.045109,10.914,0.018,1325.935323,-1.0,1.880052,-1.0,2.0,-1.0,0.0,0.0,1,2018-08-30 14:17:36.401296+00:00,2018-08-30 20:19:00.011303+00:00
spoc,290049697,?.01,EB,319.232181,-28.604744,9.188,0.018,1335.336185,0.000351,12.427679,0.000522,6.052948,0.023765,46945.507669,492.59363,1,2018-08-30 14:18:02.579751+00:00,2018-08-30 20:18:54.759709+00:00
spoc,89358641,?.01,V,319.094581,-30.284171,10.991,0.019,1325.37337,0.000209,0.586953,8e-06,1.017767,0.024535,30683.65565,1611.2966,1,2018-08-30 14:17:28.468785+00:00,2018-08-30 20:18:48.144425+00:00
spoc,232063593,?.02,EB,339.716046,-60.652473,9.403,0.02,1325.772176,0.000371,1.235129,2.5e-05,1.227805,0.063723,17370.460065,2248.8452,1,2018-08-30 14:17:51.570447+00:00,2018-08-30 20:18:42.918180+00:00
spoc,89358641,?.02,V,319.094581,-30.284171,10.991,0.019,1325.880034,0.000768,0.587095,2.1e-05,1.031188,0.080094,12468.724574,2022.654,1,2018-08-30 14:17:28.483283+00:00,2018-08-30 20:18:25.829356+00:00
spoc,126944775,?.02,EB,318.580514,-42.79865,8.214,0.018,1326.653378,-1.0,2.695832,-1.0,9.0,-1.0,1183.562012,-1.0,1,2018-08-30 14:17:33.514576+00:00,2018-08-30 20:18:08.321158+00:00
spoc,126944775,?.01,EB,318.580514,-42.79865,8.214,0.018,1325.542267,-1.0,1.348066,-1.0,3.0,-1.0,0.0,0.0,1,2018-08-30 14:17:33.500121+00:00,2018-08-30 20:18:05.581936+00:00
spoc,259901124,?.01,V,41.404138,-71.235954,6.212,0.03,1331.91518,0.006023,15.409233,0.009675,12.501405,0.291077,19067.849405,2454.4685,1,2018-08-30 14:17:54.200703+00:00,2018-08-30 20:18:01.108183+00:00
spoc,259901124,?.03,V,41.404138,-71.235954,6.212,0.03,1326.4578,0.001614,4.406802,0.000512,7.588094,0.068632,18961.084947,2597.669,1,2018-08-30 14:17:54.229990+00:00,2018-08-30 20:17:17.706743+00:00
spoc,259901124,?.02,V,41.404138,-71.235954,6.212,0.03,1328.661617,0.001297,6.50656,0.000952,6.894502,0.057545,18708.345117,2408.2224,1,2018-08-30 14:17:54.215318+00:00,2018-08-30 20:17:13.053988+00:00
spoc,92254667,?.03,IS,312.997842,-30.883162,11.942,0.018,1327.780433,0.002917,7.255469,0.001549,2.58167,0.406257,4130.426207,354.17734,1,2018-08-30 14:17:28.863047+00:00,2018-08-30 20:16:57.645674+00:00
spoc,92254667,?.02,IS,312.997842,-30.883162,11.942,0.018,1332.949997,0.002755,10.501998,0.004008,3.447647,0.336425,9082.568081,666.9813,1,2018-08-30 14:17:28.848442+00:00,2018-08-30 20:16:52.293606+00:00
spoc,92629871,?.02,IS,315.761,-30.3506,10.566,0.04,1329.799933,0.003468,14.05733,0.004975,5.226027,0.282354,5237.205102,312.67767,1,2018-08-30 14:17:30.636843+00:00,2018-08-30 20:16:47.843164+00:00
spoc,92629871,?.01,IS,315.761,-30.3506,10.566,0.04,1328.63566,0.002773,14.597233,0.00401,3.304761,0.218374,6880.698454,465.69495,1,2018-08-30 14:17:30.620603+00:00,2018-08-30 20:16:44.737313+00:00
spoc,234288940,?.02,EB,336.251029,-64.75995,10.068,0.019,1331.822507,0.000645,11.530123,0.000897,2.496397,0.063454,9429.762543,262.22244,1,2018-08-30 14:17:51.777617+00:00,2018-08-30 20:16:14.134761+00:00
spoc,92254667,?.01,IS,312.997842,-30.883162,11.942,0.018,1332.109092,0.003721,10.608833,0.005303,4.803945,0.29775,12233.625235,768.99567,1,2018-08-30 14:17:28.834021+00:00,2018-08-30 20:16:03.979275+00:00
spoc,260304296,00187.01,EB,94.615669,-57.013569,9.093,0.019,1325.778714,0.000285,0.512599,1e-05,1.661863,0.02025,5725.14839,84.00019,1,2018-08-30 14:17:54.623320+00:00,2018-08-30 20:15:44.703305+00:00
spoc,234288940,?.01,EB,336.251029,-64.75995,10.068,0.019,1327.305744,0.000384,23.061147,0.000547,4.674375,0.035256,23385.447392,153.51639,1,2018-08-30 14:17:51.763284+00:00,2018-08-30 20:15:33.396734+00:00
spoc,152867947,?.01,IS,337.055297,-39.089231,5.845,0.078,1335.440097,0.0033,12.181325,0.003802,5.059581,0.292291,544.44455,72.0239,1,2018-08-30 14:17:38.811542+00:00,2018-08-30 20:15:31.535940+00:00
spoc,144000467,?.02,EB,336.263144,-53.810264,8.2275,0.018016,1327.996708,6.3e-05,8.883379,4.9e-05,6.025778,0.004498,103326.413989,119.12459,1,2018-08-30 14:17:35.907674+00:00,2018-08-30 20:14:56.964001+00:00
spoc,144000467,?.01,EB,336.263144,-53.810264,8.2275,0.018016,1333.294093,2.6e-05,8.883343,2e-05,5.629974,0.001668,211372.612658,141.54811,1,2018-08-30 14:17:35.892825+00:00,2018-08-30 20:14:52.157079+00:00
spoc,235005133,?.01,IS,351.835741,-65.704803,9.804,0.019,1325.316148,0.002807,0.522907,0.0001,2.10576,0.329544,202.790085,22.176838,1,2018-08-30 14:17:52.992259+00:00,2018-08-30 20:14:43.666175+00:00
spoc,30312676,?.01,EB,74.286765,-66.390319,11.268,0.018,1325.478447,0.007001,2.202886,0.000999,6.009397,0.429126,2066.153756,172.7053,1,2018-08-30 14:17:23.666380+00:00,2018-08-30 20:14:20.533779+00:00
spoc,197980430,?.01,IS,326.07515,-55.473138,4.897,0.26,1329.960994,0.004973,9.882609,0.004428,3.284097,0.408313,95.741748,28.685705,1,2018-08-30 14:17:42.237573+00:00,2018-08-30 20:14:08.222852+00:00
spoc,270341486,?.03,EB,33.243558,-81.399834,9.62,0.019,1328.681257,0.000856,3.730328,0.000237,12.919158,0.042375,48655.219265,575.46875,1,2018-08-30 14:17:58.399492+00:00,2018-08-30 20:13:52.504691+00:00
spoc,92708084,?.02,IS,316.55299,-29.983509,10.257,0.033,1327.625336,0.004159,16.461235,0.006082,9.394016,0.413611,2257.2071,156.63834,1,2018-08-30 14:17:31.040963+00:00,2018-08-30 20:13:48.322947+00:00
spoc,270341486,?.02,EB,33.243558,-81.399834,9.62,0.019,1332.573479,0.00051,14.566358,0.000942,3.781254,0.110438,98377.191452,2709.0227,1,2018-08-30 14:17:58.337948+00:00,2018-08-30 20:13:46.449567+00:00
spoc,92708084,?.01,IS,316.55299,-29.983509,10.257,0.033,1333.189722,0.003027,10.242242,0.004662,3.496777,3.638358,6556.211924,19608.648,1,2018-08-30 14:17:31.016417+00:00,2018-08-30 20:13:35.707216+00:00
spoc,358709960,?.01,IS,72.348259,-63.891591,11.593,0.017,1325.824286,0.013281,14.764355,0.018609,15.480227,1.292366,1405.592808,162.39424,1,2018-08-30 14:18:09.811918+00:00,2018-08-30 20:13:03.159047+00:00
spoc,289842172,?.01,IS,317.524838,-29.721066,5.091,0.197,1326.105673,0.001826,21.174199,0.003013,4.769518,0.24227,651.64372,57.534424,1,2018-08-30 14:18:02.111864+00:00,2018-08-30 20:12:48.364308+00:00
spoc,197980430,?.02,IS,326.07515,-55.473138,4.897,0.26,1335.395807,0.004536,12.784036,0.009564,3.156658,0.384999,321.917018,55.517155,1,2018-08-30 14:17:42.252040+00:00,2018-08-30 20:12:30.756942+00:00
spoc,231632224,?.01,V,317.580365,-57.845929,12.725,0.019,1325.550601,-1.0,0.289205,-1.0,0.5,-1.0,16695.546273,-1.0,1,2018-08-30 14:17:50.212862+00:00,2018-08-30 20:12:27.427330+00:00
spoc,92628706,?.01,EB,315.742862,-32.588084,7.794,0.018,1327.201989,-1.0,18.405548,-1.0,3.0,-1.0,0.0,0.0,1,2018-08-30 14:17:30.530818+00:00,2018-08-30 20:12:18.260902+00:00
spoc,270166263,?.02,EB,330.030128,-27.705277,9.807,0.019,1327.304746,0.000545,15.313021,0.000787,3.11209,0.053695,12736.439331,220.71878,1,2018-08-30 14:17:58.042940+00:00,2018-08-30 20:11:47.973282+00:00
spoc,270166263,?.01,EB,330.030128,-27.705277,9.807,0.019,1332.506069,8.4e-05,15.313119,0.000138,3.84291,0.007272,120594.627989,427.5117,1,2018-08-30 14:17:58.028630+00:00,2018-08-30 20:11:45.042108+00:00
spoc,80082449,?.01,IS,330.966489,-34.519308,10.095,0.018,1327.278176,0.00213,24.495959,0.002845,2.757496,0.314596,4262.937517,271.03708,1,2018-08-30 14:17:28.080905+00:00,2018-08-30 20:11:13.401343+00:00
spoc,290077397,?.01,IS,319.241992,-26.899961,8.745,0.017,1328.080929,0.00178,15.779354,0.002536,3.613471,0.266949,1463.864494,96.91883,1,2018-08-30 14:18:02.749258+00:00,2018-08-30 20:10:41.916833+00:00
spoc,266996791,?.02,EB,349.926471,-55.611515,11.16,0.017,1326.637885,0.000732,2.12388,0.000104,7.576867,0.037271,114883.017843,1261.1287,1,2018-08-30 14:17:56.771348+00:00,2018-08-30 20:10:39.541920+00:00
spoc,266996791,?.01,EB,349.926471,-55.611515,11.16,0.017,1325.566821,0.000249,2.126088,3.8e-05,3.589897,0.016396,328640.652968,2606.0134,1,2018-08-30 14:17:56.756753+00:00,2018-08-30 20:10:33.837472+00:00
spoc,290077397,?.02,IS,319.241992,-26.899961,8.745,0.017,1331.198292,0.003718,11.845167,0.004893,3.997254,1.068525,1591.974856,1579.2273,1,2018-08-30 14:18:02.764076+00:00,2018-08-30 20:10:29.588957+00:00
spoc,29430495,?.01,IS,313.600813,-29.681921,9.992,0.018,1329.252814,0.004718,14.220406,0.006714,12.634515,0.433438,1619.362133,119.17783,1,2018-08-30 14:17:22.835125+00:00,2018-08-30 20:10:12.942509+00:00
spoc,393978805,?.01,V,329.114591,-55.106516,9.915,0.018,1325.324061,9.6e-05,0.211067,4e-06,2.532804,4.8e-05,83983.367102,1289.0643,1,2018-08-30 14:18:13.034133+00:00,2018-08-30 20:10:11.431883+00:00
spoc,206462116,?.01,EB,330.866205,-21.701762,9.181,0.034,1326.485038,8.8e-05,1.483714,1e-05,4.839064,0.006431,56239.812579,78.057884,1,2018-08-30 14:17:43.046054+00:00,2018-08-30 20:10:01.199499+00:00
spoc,290076294,?.01,IS,319.262922,-29.546727,9.631,0.018,1329.834533,0.005799,13.993595,0.008204,15.23189,0.536353,1022.816638,109.12589,1,2018-08-30 14:18:02.618758+00:00,2018-08-30 20:09:34.430542+00:00
spoc,38909361,?.01,IS,69.774353,-63.179487,10.565,0.018,1325.720428,0.011086,14.632111,0.015643,12.655322,0.819655,1291.588774,111.112526,1,2018-08-30 14:17:25.371550+00:00,2018-08-30 20:09:04.203065+00:00
spoc,404797151,?.01,V,84.872021,-69.453529,10.379,0.028,1326.967009,0.007913,3.563801,0.001984,8.892867,0.362361,5852.996262,526.6285,1,2018-08-30 14:18:14.075986+00:00,2018-08-30 20:08:17.709127+00:00
spoc,92629879,?.01,IS,315.81258,-30.34255,9.905,0.018,1329.888021,0.004174,13.609,0.006002,8.426074,0.405037,1930.819006,161.65543,1,2018-08-30 14:17:30.677137+00:00,2018-08-30 20:07:04.635759+00:00
spoc,29499461,?.01,IS,314.339226,-28.342212,8.311,0.02,1332.538483,0.002,11.142656,0.002928,2.776155,0.529275,720.631192,76.001144,1,2018-08-30 14:17:23.626239+00:00,2018-08-30 20:06:58.430356+00:00
spoc,38459686,?.01,V,60.954386,-61.055909,9.81019,0.020777,1325.305808,0.002094,0.511618,7.5e-05,1.720039,0.241154,284.445852,32.869877,1,2018-08-30 14:17:25.081213+00:00,2018-08-30 20:06:01.282606+00:00
spoc,229057817,?.01,EB,331.990335,-32.833244,10.258,0.018,1325.883934,-1.0,8.179164,-1.0,2.0,-1.0,0.0,0.0,1,2018-08-30 14:17:49.690906+00:00,2018-08-30 20:05:50.185564+00:00
spoc,143924219,?.02,EB,332.70309,-48.890672,8.322,0.017,1325.405833,0.001124,2.819999,0.000231,2.840759,0.084607,1788.805564,74.986435,1,2018-08-30 14:17:35.837199+00:00,2018-08-30 20:05:33.241014+00:00
spoc,143924219,?.01,EB,332.70309,-48.890672,8.322,0.017,1326.81604,0.0001,2.820099,2e-05,2.913038,0.00717,23967.730382,65.87315,1,2018-08-30 14:17:35.822001+00:00,2018-08-30 20:05:24.371048+00:00
spoc,139841210,?.01,EB,325.456412,-50.169356,10.063,0.018,1325.583934,-1.0,0.744224,-1.0,2.0,-1.0,35010.160025,-1.0,1,2018-08-30 14:17:34.410290+00:00,2018-08-30 20:05:24.137307+00:00
spoc,404796860,?.01,IS,84.677072,-69.385879,11.477,0.019,1335.421039,0.005115,13.977061,0.006714,4.393657,0.384194,5152.588966,579.7458,1,2018-08-30 14:18:14.037458+00:00,2018-08-30 20:05:11.414611+00:00
spoc,326356701,?.03,IS,325.596991,-21.7627,8.217,0.017,1327.488411,0.014948,5.568996,0.0042,1.939062,0.707253,804.828716,270.18607,1,2018-08-30 14:18:06.885253+00:00,2018-08-30 20:04:59.871235+00:00
spoc,441322912,?.01,IS,309.14851,-30.884383,10.739,0.018,1326.749906,-1.0,24.697212,-1.0,12.5,-1.0,288188.121109,-1.0,1,2018-08-30 14:18:16.915470+00:00,2018-08-30 20:04:46.545378+00:00
spoc,326356701,?.02,EB,325.596991,-21.7627,8.217,0.017,1326.125249,0.000681,1.112235,5.2e-05,3.895158,0.106659,4229.794789,291.1606,1,2018-08-30 14:18:06.870877+00:00,2018-08-30 20:04:44.344895+00:00
spoc,326356701,?.01,EB,325.596991,-21.7627,8.217,0.017,1325.568631,0.000244,1.112218,2.1e-05,3.769241,0.98004,13941.927179,13666.905,1,2018-08-30 14:18:06.856137+00:00,2018-08-30 20:04:38.510535+00:00
spoc,55298910,?.01,IS,76.891767,-63.399724,3.106,0.306,1335.433013,0.002731,13.98524,0.003543,5.133047,0.260124,522.814886,49.829746,1,2018-08-30 14:17:26.761337+00:00,2018-08-30 20:04:27.720020+00:00
spoc,140045538,?.03,IS,329.4217,-51.0062,8.14,0.032,1328.777668,0.001326,11.8654,0.001048,2.651624,0.168241,2308.636986,272.82318,1,2018-08-30 14:17:34.546170+00:00,2018-08-30 20:04:27.304698+00:00
spoc,140045538,?.02,IS,329.4217,-51.0062,8.14,0.032,1330.96824,0.002424,13.423686,0.00352,9.261385,0.180347,2774.123988,377.56503,1,2018-08-30 14:17:34.531567+00:00,2018-08-30 20:04:10.687969+00:00
spoc,140045538,?.01,IS,329.4217,-51.0062,8.14,0.032,1328.491572,-1.0,18.75416,-1.0,3.5,-1.0,735.572834,-1.0,1,2018-08-30 14:17:34.517122+00:00,2018-08-30 20:03:58.647583+00:00
spoc,238895369,?.01,IS,93.614436,-52.282542,9.455,0.019,1334.779878,0.010241,14.632163,0.014502,11.144967,0.752432,934.819534,119.857254,1,2018-08-30 14:17:53.841026+00:00,2018-08-30 20:03:44.720278+00:00
spoc,279245231,?.01,IS,103.748995,-56.652824,8.981,0.03,1329.264048,0.001115,9.563908,0.001127,1.291348,0.43765,1824.320456,246.801,1,2018-08-30 14:18:00.615809+00:00,2018-08-30 20:03:40.662991+00:00
spoc,350443417,?.04,EB,85.304665,-57.441176,9.001,0.019,1325.66247,0.001303,0.425571,4e-05,0.85464,0.092419,1918.036897,227.11018,1,2018-08-30 14:18:09.033759+00:00,2018-08-30 20:02:45.998012+00:00
spoc,197570458,?.01,EB,325.994161,-38.017428,13.045,0.018,1332.331293,0.000545,7.618231,0.000429,1.791709,0.041145,62957.610085,2054.5522,1,2018-08-30 14:17:41.700991+00:00,2018-08-30 20:02:43.325345+00:00
spoc,350443417,?.03,EB,85.304665,-57.441176,9.001,0.019,1325.534332,0.000452,0.307307,1.4e-05,0.484904,0.076159,1412.239858,165.52539,1,2018-08-30 14:18:09.019236+00:00,2018-08-30 20:02:42.542357+00:00
spoc,350443417,?.02,EB,85.304665,-57.441176,9.001,0.019,1326.099842,0.000148,1.216732,1.2e-05,2.887546,0.009141,50360.586797,244.04802,1,2018-08-30 14:18:09.003623+00:00,2018-08-30 20:02:39.618181+00:00
spoc,350443417,?.01,EB,85.304665,-57.441176,9.001,0.019,1325.491496,3.9e-05,1.216723,3e-06,3.000595,0.002916,230471.345518,416.6559,1,2018-08-30 14:18:08.989400+00:00,2018-08-30 20:02:37.364066+00:00
spoc,214913675,?.01,IS,341.946463,-38.222078,6.26767,0.017616,1326.370374,0.003019,10.539172,0.002701,15.435649,0.262665,571.247757,66.084656,1,2018-08-30 14:17:46.651116+00:00,2018-08-30 20:02:32.835907+00:00
spoc,30317301,?.01,EB,74.283578,-68.420104,11.446,0.019,1326.47471,0.003548,1.396079,0.000341,5.103492,0.291735,2085.894945,348.67157,1,2018-08-30 14:17:23.822779+00:00,2018-08-30 20:02:21.110627+00:00
spoc,141708335,?.01,EB,90.4574,-77.2988,12.263,0.329,1328.650651,0.002462,4.763489,0.000835,2.399411,0.341774,3108.389807,219.2755,1,2018-08-30 14:17:35.311080+00:00,2018-08-30 20:01:30.592472+00:00
spoc,269829656,?.01,IS,308.406627,-25.947819,11.594,0.017,1332.155353,0.001648,16.678454,0.002942,2.334901,0.284079,34252.64845,7857.44,1,2018-08-30 14:17:57.771759+00:00,2018-08-30 20:01:26.023020+00:00
spoc,29837570,?.01,IS,316.332094,-27.079025,9.615,0.018,1330.505016,0.00356,14.003149,0.005148,3.991532,0.261181,2280.079493,175.64197,1,2018-08-30 14:17:22.795982+00:00,2018-08-30 20:01:19.098456+00:00
spoc,441322912,?.05,IS,309.14851,-30.884383,10.739,0.018,1325.354767,-1.0,12.412495,-1.0,9.0,-1.0,20467.630766,-1.0,1,2018-08-30 14:18:17.056736+00:00,2018-08-30 20:00:47.942788+00:00
spoc,441322912,?.04,IS,309.14851,-30.884383,10.739,0.018,1332.004765,-1.0,10.384718,-1.0,15.0,-1.0,288189.703938,-1.0,1,2018-08-30 14:18:17.007732+00:00,2018-08-30 20:00:32.938828+00:00
spoc,214659089,?.01,IS,340.87597,-40.128837,4.585,0.017,1335.43717,0.0033,12.184743,0.003993,5.073349,0.398274,539.961352,69.11185,1,2018-08-30 14:17:45.642163+00:00,2018-08-30 20:00:27.984587+00:00
spoc,441322912,?.03,IS,309.14851,-30.884383,10.739,0.018,1325.463101,-1.0,9.215274,-1.0,5.0,-1.0,288160.236962,-1.0,1,2018-08-30 14:18:16.956041+00:00,2018-08-30 20:00:23.180814+00:00
spoc,441322912,?.02,IS,309.14851,-30.884383,10.739,0.018,1325.344351,-1.0,24.140269,-1.0,1.5,-1.0,0.0,0.0,1,2018-08-30 14:18:16.939350+00:00,2018-08-30 20:00:15.656255+00:00
spoc,237910557,?.01,IS,21.99481,-60.540093,12.824,0.017,1325.491047,0.005088,0.339483,0.00011,2.616461,0.504159,2088.620272,204.1902,1,2018-08-30 14:17:53.390353+00:00,2018-08-30 19:59:17.559383+00:00
spoc,54001270,?.01,EB,331.540982,-29.548442,10.623,0.092,1326.674211,-1.0,2.34861,-1.0,2.0,-1.0,872570.063578,0.0,1,2018-08-30 14:17:26.658540+00:00,2018-08-30 19:58:55.115016+00:00
spoc,394210384,?.02,V,10.584688,-77.794381,9.179,0.032,1328.048074,0.002109,5.768844,0.000761,2.199526,0.1115,2938.887586,267.10184,1,2018-08-30 14:18:13.202032+00:00,2018-08-30 19:58:49.972838+00:00
spoc,394210384,?.01,V,10.584688,-77.794381,9.179,0.032,1334.185189,0.001413,15.593807,0.002017,6.255533,0.134533,4374.866266,391.20404,1,2018-08-30 14:18:13.187799+00:00,2018-08-30 19:58:41.600122+00:00
spoc,150431920,?.01,IS,97.417519,-61.242022,5.849,0.244,1325.506872,0.006098,24.053687,0.009268,9.164602,0.356041,1582.379851,158.788,1,2018-08-30 14:17:37.881059+00:00,2018-08-30 19:58:12.420416+00:00
spoc,147133612,?.01,IS,322.1851,-47.2617,10.363,0.067,1335.231786,0.004125,12.430203,0.005443,12.754084,0.282695,4972.915847,640.39453,1,2018-08-30 14:17:36.317080+00:00,2018-08-30 19:58:05.039245+00:00
spoc,441183643,?.01,IS,333.781882,-25.647977,5.77,0.208,1335.454866,0.004352,13.967746,0.005396,5.031335,0.770638,362.895758,49.520622,1,2018-08-30 14:18:16.224478+00:00,2018-08-30 19:58:03.946945+00:00
spoc,271891181,?.01,IS,112.874993,-73.199471,10.853,0.018,1329.623141,0.002628,12.4932,0.004202,3.242872,0.460813,2455.716074,295.64288,1,2018-08-30 14:17:59.062510+00:00,2018-08-30 19:57:58.749624+00:00
spoc,141484981,?.01,V,87.292704,-73.616033,9.122,0.017,1325.530345,0.001271,0.337513,3.5e-05,1.064428,0.261325,183.596444,22.014147,1,2018-08-30 14:17:35.122233+00:00,2018-08-30 19:57:52.797917+00:00
spoc,206537272,?.03,EB,332.882941,-22.787915,10.662,0.018,1325.571002,0.000117,0.489411,4e-06,0.248644,0.021946,22863.654062,766.82043,1,2018-08-30 14:17:43.453188+00:00,2018-08-30 19:57:44.709807+00:00
spoc,206537272,?.02,EB,332.882941,-22.787915,10.662,0.018,1325.325785,9.9e-05,0.489413,3e-06,0.328157,0.020269,30818.385294,779.0079,1,2018-08-30 14:17:43.438119+00:00,2018-08-30 19:57:32.187215+00:00
spoc,92862057,?.01,IS,317.509525,-31.448618,9.072,0.018,1330.30824,0.002547,13.308694,0.003737,3.42647,0.221145,1759.236564,170.59515,1,2018-08-30 14:17:32.132947+00:00,2018-08-30 19:57:30.035129+00:00
spoc,350223741,?.01,IS,356.238988,-62.244681,11.59,0.018,1327.443305,0.002484,23.892536,0.003802,2.80598,0.360707,4853.196359,664.6961,1,2018-08-30 14:18:08.833526+00:00,2018-08-30 19:57:27.513040+00:00
spoc,206537272,?.01,EB,332.882941,-22.787915,10.662,0.018,1325.503615,0.000105,0.244679,2e-06,0.877161,0.007461,32369.178848,683.9622,1,2018-08-30 14:17:43.423444+00:00,2018-08-30 19:57:20.889533+00:00
spoc,289916363,?.01,IS,317.8592,-29.9705,11.357,0.062,1327.69251,0.004726,15.731386,0.006968,6.790153,0.468544,6892.164877,582.51825,1,2018-08-30 14:18:02.189883+00:00,2018-08-30 19:57:15.219009+00:00
spoc,441357796,?.02,IS,309.71235,-33.244152,10.508,0.018,1325.7131,-1.0,4.638887,-1.0,15.0,-1.0,291367.724564,-1.0,1,2018-08-30 14:18:17.344386+00:00,2018-08-30 19:57:11.219666+00:00
spoc,349832824,?.02,EB,113.647604,-64.94471,10.228,0.019,1325.412189,0.000115,1.040728,8e-06,2.629583,0.005269,38332.37699,236.029,1,2018-08-30 14:18:08.549639+00:00,2018-08-30 19:56:50.929282+00:00
spoc,441357796,?.01,IS,309.71235,-33.244152,10.508,0.018,1327.160322,-1.0,10.463885,-1.0,5.0,-1.0,291335.265827,-1.0,1,2018-08-30 14:18:17.330038+00:00,2018-08-30 19:56:48.103256+00:00
spoc,349832824,?.01,EB,113.647604,-64.94471,10.228,0.019,1325.932308,2.5e-05,1.040737,2e-06,2.65977,0.003893,162360.139349,193.68118,1,2018-08-30 14:18:08.535335+00:00,2018-08-30 19:56:46.484526+00:00
